IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,102,2.67
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,350,2.67
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,198,2.67
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,2.67
8.218.18.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,2.67
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,137,2.66
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,70,2.65
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,47,2.65
47.242.176.237,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,2.64
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,2.64
47.242.79.71,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.64
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,2.64
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,198,2.64
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,2.63
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,2.62
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,116,2.62
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,2.61
8.222.152.165,2053,2053,true,SIN,Asia Pacific,Singapore,121,2.58
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,2.58
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,2.58
47.237.10.1,2082,2082,false,SIN,Asia Pacific,Singapore,20,2.57
8.219.241.189,2083,2083,true,SIN,Asia Pacific,Singapore,70,2.57
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,2.57
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,110,2.55
8.218.119.115,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,2.55
47.242.17.250,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,2.55
47.243.107.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,2.55
47.90.141.204,443,443,true,LAX,North America,Los Angeles,261,2.54
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,99,2.54
8.218.126.53,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,2.54
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,2.53
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,2.53
8.210.250.120,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.53
8.210.174.156,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,2.52
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,33,2.51
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,2.51
47.237.95.13,2087,2087,true,SIN,Asia Pacific,Singapore,147,2.51
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,30,2.51
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,51,2.50
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,13,2.50
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,128,2.50
8.210.119.11,2095,2095,false,HKG,Asia Pacific,Hong Kong,46,2.50
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,141,2.50
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,2.50
47.76.32.108,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,2.49
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,77,2.49
47.242.234.127,80,80,false,HKG,Asia Pacific,Hong Kong,69,2.48
8.219.206.180,2096,2096,true,SIN,Asia Pacific,Singapore,97,2.48
47.242.79.71,80,80,false,HKG,Asia Pacific,Hong Kong,34,2.47
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,105,2.47
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,15,2.47
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.45
47.237.84.173,2087,2087,true,SIN,Asia Pacific,Singapore,49,2.45
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,2.44
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,619,2.44
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,39,2.44
8.219.97.179,80,80,false,SIN,Asia Pacific,Singapore,7,2.44
47.236.87.206,2086,2086,false,SIN,Asia Pacific,Singapore,19,2.43
8.219.241.189,443,443,true,SIN,Asia Pacific,Singapore,59,2.43
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,2.43
8.218.201.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,2.43
8.222.174.108,2086,2086,false,SIN,Asia Pacific,Singapore,51,2.42
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,119,2.41
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,41,2.41
8.218.207.169,443,443,true,HKG,Asia Pacific,Hong Kong,88,2.40
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,2.39
8.219.197.111,2083,2083,true,SIN,Asia Pacific,Singapore,141,2.39
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,94,2.39
47.76.178.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,2.38
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,2.38
8.218.126.53,8443,8443,true,HKG,Asia Pacific,Hong Kong,170,2.37
47.76.33.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.37
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,48,2.37
8.219.210.64,8443,8443,true,SIN,Asia Pacific,Singapore,83,2.37
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,39,2.36
8.218.143.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,2.36
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,22,2.36
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,2.35
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,109,2.35
8.222.152.165,2096,2096,true,SIN,Asia Pacific,Singapore,98,2.35
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,89,2.35
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,176,2.34
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,117,2.34
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,12,2.33
47.88.15.127,443,443,true,SJC,North America,San Jose,178,2.33
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,2.33
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,2.32
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,2.32
47.243.161.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,2.32
8.218.143.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,2.31
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,121,2.30
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,2.30
8.210.250.120,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,2.29
8.217.49.34,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,2.29
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,72,2.29
47.237.0.31,80,80,false,SIN,Asia Pacific,Singapore,5,2.29
8.219.103.126,8443,8443,true,SIN,Asia Pacific,Singapore,76,2.27
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,2.27
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,107,2.26
8.212.41.98,8080,8080,false,SJC,North America,San Jose,44,2.26
8.217.149.28,443,443,true,HKG,Asia Pacific,Hong Kong,140,2.26
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,102,2.25
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,2.25
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,2.25
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,49,2.25
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,47,2.25
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,32,2.25
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,2.24
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,75,2.24
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,230,2.24
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,2.23
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,2.23
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,2.23
47.237.14.220,80,80,false,SIN,Asia Pacific,Singapore,16,2.23
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,74,2.23
47.242.234.127,443,443,true,HKG,Asia Pacific,Hong Kong,82,2.22
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,64,2.22
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,2.21
8.210.117.18,80,80,false,HKG,Asia Pacific,Hong Kong,49,2.20
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.20
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,24,2.19
8.218.52.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,2.19
47.237.10.1,8443,8443,true,SIN,Asia Pacific,Singapore,78,2.19
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,2.19
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,2.19
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,107,2.19
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,2.16
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.16
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.16
8.218.207.169,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,2.15
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,2.15
8.219.238.145,2087,2087,true,SIN,Asia Pacific,Singapore,87,2.14
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.14
8.218.174.118,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.14
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,2.13
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,20,2.13
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,2.12
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,2.11
8.210.9.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,2.11
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,37,2.11
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.10
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,2.10
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,53,2.10
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,2.10
8.218.127.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,2.09
47.243.162.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,2.09
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,2.09
47.236.9.152,8080,8080,false,SIN,Asia Pacific,Singapore,17,2.08
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,2.08
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,69,2.08
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,2.06
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,2.06
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,2.05
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,2.05
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.05
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,2.05
8.210.3.24,80,80,false,HKG,Asia Pacific,Hong Kong,75,2.05
8.219.103.57,80,80,false,SIN,Asia Pacific,Singapore,20,2.04
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,2.04
8.219.228.186,8080,8080,false,SIN,Asia Pacific,Singapore,27,2.03
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.03
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,19,2.02
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,2.01
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.01
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,36,2.00
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,2.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,2.00
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,2.00
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,19,1.99
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,18,1.98
8.219.78.1,80,80,false,SIN,Asia Pacific,Singapore,15,1.97
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,1.97
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,1.95
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,117,1.95
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,1.95
47.242.176.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,1.95
47.243.161.235,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,1.95
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,1.94
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,1.94
47.242.174.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,1.94
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,74,1.93
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,1.93
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,1.92
8.210.250.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.92
47.242.232.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,1.92
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,1.91
47.243.162.49,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,1.91
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,47,1.91
8.218.243.95,8443,8443,true,HKG,Asia Pacific,Hong Kong,132,1.91
47.76.146.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,69,1.91
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,1.90
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,96,1.88
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,77,1.88
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,1.88
47.76.94.15,80,80,false,HKG,Asia Pacific,Hong Kong,45,1.87
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,1.86
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,108,1.86
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,83,1.86
8.218.105.223,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.85
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,1.85
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,1.85
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,1.85
47.243.86.79,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,1.84
47.237.10.1,2096,2096,true,SIN,Asia Pacific,Singapore,69,1.83
8.210.117.18,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,1.82
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,1.82
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,1.82
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,82,1.82
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,1.82
8.218.18.132,2086,2086,false,HKG,Asia Pacific,Hong Kong,79,1.82
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,131,1.82
8.212.41.98,80,80,false,SIN,Asia Pacific,Singapore,72,1.79
47.76.178.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,1.78
8.218.243.95,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,1.78
47.245.93.74,2087,2087,true,SIN,Asia Pacific,Singapore,155,1.78
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,7,1.78
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,1.78
8.219.247.203,2053,2053,true,SIN,Asia Pacific,Singapore,43,1.78
47.236.7.106,443,443,true,SIN,Asia Pacific,Singapore,47,1.77
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,1.77
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,108,1.77
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,47,1.77
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,38,1.77
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,1.76
47.243.161.235,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,1.76
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,1.76
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,1.75
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,1.74
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,27,1.73
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,1.73
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,78,1.73
8.217.49.34,2087,2087,true,HKG,Asia Pacific,Hong Kong,102,1.73
8.210.250.120,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,1.72
47.237.95.146,80,80,false,SIN,Asia Pacific,Singapore,21,1.72
47.245.115.6,80,80,false,SIN,Asia Pacific,Singapore,45,1.72
8.219.251.81,2095,2095,false,SIN,Asia Pacific,Singapore,23,1.72
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,1.71
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,1.70
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,13,1.70
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,22,1.69
8.222.180.242,2086,2086,false,SIN,Asia Pacific,Singapore,22,1.69
47.245.108.213,2086,2086,false,SIN,Asia Pacific,Singapore,40,1.69
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,57,1.69
47.242.234.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.69
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,1.68
47.76.94.15,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,1.68
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,1.68
8.210.250.120,80,80,false,HKG,Asia Pacific,Hong Kong,44,1.67
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,13,1.67
8.219.228.186,2096,2096,true,SIN,Asia Pacific,Singapore,170,1.66
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,55,1.66
47.237.95.13,80,80,false,SIN,Asia Pacific,Singapore,22,1.66
47.243.42.219,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.65
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,1.65
47.243.70.197,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,1.65
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,1.65
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,1.65
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,34,1.64
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,54,1.64
8.217.149.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,1.64
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,19,1.63
8.210.250.120,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,1.63
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,33,1.63
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,1.63
8.219.206.180,2052,2052,false,SIN,Asia Pacific,Singapore,23,1.63
8.219.87.34,2082,2082,false,SIN,Asia Pacific,Singapore,25,1.61
8.217.251.62,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,1.61
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,1.61
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.61
47.245.86.230,80,80,false,SIN,Asia Pacific,Singapore,14,1.60
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,16,1.59
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,1.58
8.210.117.18,443,443,true,HKG,Asia Pacific,Hong Kong,45,1.58
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,125,1.57
47.236.116.26,8880,8880,false,SIN,Asia Pacific,Singapore,19,1.56
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,92,1.55
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,1.55
8.210.151.69,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,1.54
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,44,1.54
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,1.53
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,1.53
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.53
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,1.53
8.222.210.182,443,443,true,SIN,Asia Pacific,Singapore,97,1.53
47.76.178.146,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,1.52
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,1.51
8.217.250.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,113,1.51
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,1.51
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,1.51
8.219.12.152,2083,2083,true,SIN,Asia Pacific,Singapore,77,1.51
8.217.91.121,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,1.50
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,1.50
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,1.50
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,1.50
47.245.105.224,2052,2052,false,SIN,Asia Pacific,Singapore,19,1.50
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,50,1.49
8.218.119.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,1.49
47.236.118.216,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.48
8.218.3.12,8880,8880,false,HKG,Asia Pacific,Hong Kong,82,1.47
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,1.46
8.210.151.69,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,1.45
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,98,1.45
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,1.45
47.76.178.146,443,443,true,HKG,Asia Pacific,Hong Kong,55,1.44
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,1.43
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,1.42
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,1.42
47.237.95.146,2053,2053,true,SIN,Asia Pacific,Singapore,68,1.42
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,114,1.41
8.210.250.120,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,1.41
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,1.40
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,1.40
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,1.40
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,1.39
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,32,1.39
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,1.38
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,1.38
8.218.119.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,1.37
47.243.70.197,8443,8443,true,HKG,Asia Pacific,Hong Kong,131,1.37
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,1.37
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,129,1.36
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,1.35
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,1.35
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,98,1.33
8.218.119.115,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,1.33
8.219.103.57,2095,2095,false,SIN,Asia Pacific,Singapore,29,1.33
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,1.33
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,1.32
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,42,1.31
47.236.7.106,80,80,false,SIN,Asia Pacific,Singapore,39,1.31
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,1.31
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,37,1.30
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,1.30
8.219.87.34,2086,2086,false,SIN,Asia Pacific,Singapore,14,1.29
47.243.107.148,80,80,false,HKG,Asia Pacific,Hong Kong,46,1.29
8.217.221.165,443,443,true,HKG,Asia Pacific,Hong Kong,63,1.29
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,221,1.28
47.243.42.219,80,80,false,HKG,Asia Pacific,Hong Kong,68,1.27
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,117,1.27
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,1.27
47.236.117.48,443,443,true,SIN,Asia Pacific,Singapore,36,1.27
8.222.210.182,2052,2052,false,SIN,Asia Pacific,Singapore,21,1.25
8.218.3.12,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,1.25
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,1.24
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,1.24
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,77,1.23
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,10,1.23
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,1.20
