IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.212.219,2053,2053,true,SIN,Asia Pacific,Singapore,29,9.83
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.82
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.82
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,101,9.82
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,14,9.82
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.81
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.81
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,2,9.81
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.81
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,110,9.80
8.219.107.135,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.80
8.219.189.143,2083,2083,true,SIN,Asia Pacific,Singapore,143,9.80
8.219.159.232,2053,2053,true,SIN,Asia Pacific,Singapore,117,9.80
8.218.207.169,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,9.79
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.79
8.222.221.90,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.79
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,9.77
47.76.80.72,2086,2086,false,HKG,Asia Pacific,Hong Kong,86,9.77
47.236.170.54,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.77
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,9.77
8.222.134.170,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.77
8.222.221.109,2083,2083,true,SIN,Asia Pacific,Singapore,57,9.77
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,9.76
8.222.223.34,2087,2087,true,SIN,Asia Pacific,Singapore,133,9.76
8.219.228.157,2096,2096,true,SIN,Asia Pacific,Singapore,218,9.76
47.237.95.13,80,80,false,SIN,Asia Pacific,Singapore,41,9.76
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,12,9.76
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.76
8.217.167.88,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,9.76
8.219.74.35,2096,2096,true,SIN,Asia Pacific,Singapore,67,9.75
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,71,9.75
8.219.106.156,80,80,false,SIN,Asia Pacific,Singapore,41,9.75
8.222.198.105,2087,2087,true,SIN,Asia Pacific,Singapore,89,9.74
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,9.74
8.219.104.37,2087,2087,true,SIN,Asia Pacific,Singapore,90,9.74
8.219.137.50,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.72
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,368,9.72
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,25,9.72
47.236.205.188,8443,8443,true,SIN,Asia Pacific,Singapore,66,9.72
8.219.195.47,8443,8443,true,SIN,Asia Pacific,Singapore,130,9.71
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,105,9.71
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.71
8.222.221.90,2087,2087,true,SIN,Asia Pacific,Singapore,50,9.70
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,29,9.69
8.217.221.165,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,9.69
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,50,9.69
8.219.201.174,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.67
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.67
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,9.67
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,9,9.66
47.236.166.131,2053,2053,true,SIN,Asia Pacific,Singapore,63,9.66
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,62,9.66
8.218.222.36,2083,2083,true,HKG,Asia Pacific,Hong Kong,105,9.66
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.66
8.219.196.24,80,80,false,SIN,Asia Pacific,Singapore,62,9.65
8.210.39.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,9.65
8.210.65.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,9.65
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,123,9.65
8.219.228.186,2083,2083,true,SIN,Asia Pacific,Singapore,195,9.64
8.217.159.210,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,9.64
8.219.235.164,80,80,false,SIN,Asia Pacific,Singapore,73,9.64
8.219.157.97,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.64
47.236.123.133,2096,2096,true,SIN,Asia Pacific,Singapore,40,9.63
8.219.6.157,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.63
8.222.202.163,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.63
8.222.134.170,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.63
8.219.93.5,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.61
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,9.61
8.222.180.242,443,443,true,SIN,Asia Pacific,Singapore,88,9.60
8.219.228.193,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.60
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,59,9.59
8.217.159.210,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,9.59
8.222.249.98,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.59
8.218.3.12,2086,2086,false,HKG,Asia Pacific,Hong Kong,93,9.58
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,88,9.58
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,53,9.57
8.219.97.50,2083,2083,true,SIN,Asia Pacific,Singapore,88,9.57
8.219.100.155,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.57
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.57
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.56
8.222.179.231,80,80,false,SIN,Asia Pacific,Singapore,34,9.56
8.219.103.57,2083,2083,true,SIN,Asia Pacific,Singapore,106,9.56
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,14,9.55
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,9.55
8.219.188.162,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.54
8.222.244.123,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.53
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,9.53
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,30,9.53
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,164,9.52
47.236.104.98,2083,2083,true,SIN,Asia Pacific,Singapore,80,9.52
8.222.180.86,2053,2053,true,SIN,Asia Pacific,Singapore,63,9.51
8.219.60.68,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.51
47.237.82.15,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.51
47.236.87.206,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.50
8.219.100.168,80,80,false,SIN,Asia Pacific,Singapore,4,9.50
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.50
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.50
8.222.180.86,2083,2083,true,SIN,Asia Pacific,Singapore,28,9.50
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,29,9.50
47.237.86.185,2095,2095,false,SIN,Asia Pacific,Singapore,28,9.49
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,9.49
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,17,9.49
8.222.202.163,2096,2096,true,SIN,Asia Pacific,Singapore,55,9.48
8.219.193.202,2083,2083,true,SIN,Asia Pacific,Singapore,117,9.48
8.219.196.117,2096,2096,true,SIN,Asia Pacific,Singapore,192,9.47
8.219.78.188,2087,2087,true,SIN,Asia Pacific,Singapore,81,9.47
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,239,9.47
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,9.46
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,11,9.46
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,17,9.46
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,56,9.46
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,9.46
8.218.155.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,9.46
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,138,9.46
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,92,9.46
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,3,9.46
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,54,9.45
47.243.139.85,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,9.45
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,97,9.45
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,9.45
8.218.52.115,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,9.45
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,45,9.45
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,150,9.44
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.44
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.44
8.219.206.53,80,80,false,SIN,Asia Pacific,Singapore,19,9.44
8.222.144.117,80,80,false,SIN,Asia Pacific,Singapore,9,9.44
47.236.174.206,8443,8443,true,SIN,Asia Pacific,Singapore,56,9.44
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,9.44
47.238.6.102,80,80,false,HKG,Asia Pacific,Hong Kong,54,9.44
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.43
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,51,9.43
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,73,9.43
8.219.170.223,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.42
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.42
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,17,9.42
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,31,9.42
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,60,9.42
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,9.42
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,28,9.42
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,9.41
8.222.208.38,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.41
8.219.132.64,2096,2096,true,SIN,Asia Pacific,Singapore,85,9.41
8.222.209.223,443,443,true,SIN,Asia Pacific,Singapore,48,9.40
8.219.177.205,2096,2096,true,SIN,Asia Pacific,Singapore,75,9.40
8.219.139.13,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.40
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,9.40
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.40
8.222.198.105,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.39
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,31,9.39
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,69,9.37
47.236.116.182,2053,2053,true,SIN,Asia Pacific,Singapore,42,9.37
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,127,9.36
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,71,9.36
8.222.179.231,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.36
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,97,9.36
8.219.6.150,2095,2095,false,SIN,Asia Pacific,Singapore,41,9.36
8.219.73.21,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.36
8.218.211.17,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,9.36
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,9.35
8.222.211.16,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.35
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,117,9.34
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,71,9.34
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,9.34
8.222.219.34,2087,2087,true,SIN,Asia Pacific,Singapore,110,9.34
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,33,9.33
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,25,9.33
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.33
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,9.32
8.219.6.157,2096,2096,true,SIN,Asia Pacific,Singapore,162,9.32
47.236.254.120,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.32
47.237.94.140,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.31
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,121,9.31
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.31
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.30
47.237.81.112,2052,2052,false,SIN,Asia Pacific,Singapore,59,9.30
8.222.221.86,2095,2095,false,SIN,Asia Pacific,Singapore,41,9.30
8.219.161.129,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.30
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,3,9.29
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.29
8.210.245.224,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,9.28
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.28
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,25,9.27
8.222.212.172,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.27
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.27
8.219.72.50,8443,8443,true,SIN,Asia Pacific,Singapore,64,9.27
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,9.27
47.236.237.90,2083,2083,true,SIN,Asia Pacific,Singapore,71,9.27
47.236.93.176,8080,8080,false,SIN,Asia Pacific,Singapore,17,9.27
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,32,9.26
8.210.65.1,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,9.25
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.25
8.222.187.4,2083,2083,true,SIN,Asia Pacific,Singapore,47,9.25
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,21,9.23
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,52,9.23
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,9.23
8.222.226.15,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.23
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,9.22
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,3,9.22
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.21
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,80,9.21
8.217.167.88,2053,2053,true,HKG,Asia Pacific,Hong Kong,106,9.19
8.210.3.24,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,9.19
8.219.213.112,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.19
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,47,9.19
8.219.6.150,2053,2053,true,SIN,Asia Pacific,Singapore,137,9.19
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,9.18
8.218.155.238,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,9.18
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,9.18
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.17
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.16
8.219.247.203,8443,8443,true,SIN,Asia Pacific,Singapore,216,9.16
8.218.155.238,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,9.15
47.236.17.193,2087,2087,true,SIN,Asia Pacific,Singapore,91,9.15
8.219.222.8,2086,2086,false,SIN,Asia Pacific,Singapore,3,9.15
8.219.201.8,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.15
8.219.101.138,2087,2087,true,SIN,Asia Pacific,Singapore,69,9.15
8.222.197.251,2095,2095,false,SIN,Asia Pacific,Singapore,9,9.15
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,3,9.14
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,41,9.14
8.222.138.164,2087,2087,true,SIN,Asia Pacific,Singapore,104,9.13
8.222.244.123,2096,2096,true,SIN,Asia Pacific,Singapore,87,9.12
8.219.61.52,443,443,true,SIN,Asia Pacific,Singapore,49,9.12
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.12
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,9.12
8.219.210.64,2052,2052,false,SIN,Asia Pacific,Singapore,52,9.12
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,24,9.12
8.222.162.45,80,80,false,SIN,Asia Pacific,Singapore,20,9.11
8.219.152.195,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.11
8.219.206.180,2087,2087,true,SIN,Asia Pacific,Singapore,70,9.10
8.222.212.172,2053,2053,true,SIN,Asia Pacific,Singapore,49,9.10
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,9.10
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.10
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,9.10
8.222.249.98,2053,2053,true,SIN,Asia Pacific,Singapore,75,9.09
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,9.08
47.76.80.72,2095,2095,false,HKG,Asia Pacific,Hong Kong,61,9.08
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,9.08
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.08
47.236.118.216,2095,2095,false,SIN,Asia Pacific,Singapore,28,9.08
8.219.186.189,2053,2053,true,SIN,Asia Pacific,Singapore,70,9.08
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,60,9.08
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,17,9.07
8.219.13.143,8443,8443,true,SIN,Asia Pacific,Singapore,78,9.07
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,36,9.07
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.07
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.07
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,9.06
47.236.104.11,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.06
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,26,9.06
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,9.05
47.237.14.220,2052,2052,false,SIN,Asia Pacific,Singapore,15,9.05
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,19,9.04
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,45,9.04
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,16,9.03
8.222.198.105,2082,2082,false,SIN,Asia Pacific,Singapore,37,9.03
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.02
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,72,9.02
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,9.02
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,9.02
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,11,9.02
47.237.8.82,2052,2052,false,SIN,Asia Pacific,Singapore,30,9.02
8.218.243.95,443,443,true,HKG,Asia Pacific,Hong Kong,78,9.02
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,37,9.01
8.219.167.65,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.00
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.00
8.219.140.229,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.00
8.219.73.21,80,80,false,SIN,Asia Pacific,Singapore,4,9.00
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,107,9.00
8.219.1.92,2083,2083,true,SIN,Asia Pacific,Singapore,113,8.99
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,8.99
8.219.3.53,8080,8080,false,SIN,Asia Pacific,Singapore,12,8.99
8.219.104.242,2096,2096,true,SIN,Asia Pacific,Singapore,93,8.99
8.222.165.117,2086,2086,false,SIN,Asia Pacific,Singapore,15,8.99
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.98
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,8.98
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,18,8.97
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,9,8.97
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,8.96
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,11,8.96
8.219.175.127,80,80,false,SIN,Asia Pacific,Singapore,10,8.96
8.222.221.90,2083,2083,true,SIN,Asia Pacific,Singapore,117,8.96
8.219.222.8,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.95
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,12,8.95
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,8.95
47.236.125.62,2087,2087,true,NRT,Asia Pacific,Tokyo,173,8.94
8.219.245.187,443,443,true,SIN,Asia Pacific,Singapore,115,8.94
8.218.155.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,8.94
8.219.83.201,2096,2096,true,SIN,Asia Pacific,Singapore,70,8.93
47.236.172.71,2095,2095,false,SIN,Asia Pacific,Singapore,8,8.93
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,8.93
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,29,8.93
8.222.202.163,80,80,false,SIN,Asia Pacific,Singapore,4,8.92
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,105,8.92
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,14,8.92
8.219.122.55,2083,2083,true,SIN,Asia Pacific,Singapore,69,8.92
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,55,8.91
8.219.1.92,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.91
8.222.224.17,2083,2083,true,SIN,Asia Pacific,Singapore,68,8.91
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,8.91
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,10,8.91
8.222.236.229,2087,2087,true,SIN,Asia Pacific,Singapore,50,8.90
8.210.34.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,8.90
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,80,8.89
8.222.198.105,2086,2086,false,SIN,Asia Pacific,Singapore,12,8.89
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,8.89
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,22,8.89
8.222.152.165,2053,2053,true,SIN,Asia Pacific,Singapore,43,8.88
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,8.88
8.222.221.109,2087,2087,true,SIN,Asia Pacific,Singapore,36,8.87
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.87
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.87
8.219.151.193,2095,2095,false,SIN,Asia Pacific,Singapore,43,8.87
8.219.196.117,8880,8880,false,SIN,Asia Pacific,Singapore,32,8.86
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,10,8.86
8.219.174.142,8880,8880,false,SIN,Asia Pacific,Singapore,13,8.86
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,22,8.86
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,47,8.85
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,136,8.85
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,132,8.85
47.245.93.74,2083,2083,true,SIN,Asia Pacific,Singapore,67,8.85
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,16,8.85
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,8.84
8.222.219.34,8880,8880,false,SIN,Asia Pacific,Singapore,5,8.83
8.218.155.238,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,8.83
8.210.151.69,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,8.83
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,90,8.83
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,77,8.83
8.219.101.72,2086,2086,false,SIN,Asia Pacific,Singapore,16,8.83
8.219.199.220,8443,8443,true,SIN,Asia Pacific,Singapore,168,8.82
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,45,8.82
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,54,8.81
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,8.81
8.218.158.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,8.81
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,107,8.81
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,22,8.81
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,6,8.81
8.210.151.69,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,8.80
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,50,8.79
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,8,8.79
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,8.79
8.222.221.86,80,80,false,SIN,Asia Pacific,Singapore,3,8.79
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,17,8.78
8.219.99.8,443,443,true,SIN,Asia Pacific,Singapore,72,8.78
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,24,8.78
8.222.179.231,8443,8443,true,SIN,Asia Pacific,Singapore,82,8.78
